AssetClass_ID,AssetClassDesc,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Asset_SubCategory_ID,UsefulLifeInMonths,AssetDepreciationMethod_ID,RevaluationByCostModel,RevaluationByRevalutionModel,TypeID,Default,AssetCategoryID,AssetStatus_ID,AssetMeasurement_ID
5175,Waste-water Treatment Works (WWTW) - Mechanical equipment - Generator,1,2019-07-10 10:31:12.783,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5176,Waste-water Treatment Works (WWTW) - Mechanical equipment - Pump ? sewer,1,2019-07-10 10:31:12.800,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5177,Waste-water Treatment Works (WWTW) - Mechanical equipment - Crane,1,2019-07-10 10:31:12.817,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5178,Waste-water Treatment Works (WWTW) - Mechanical equipment - Winch,1,2019-07-10 10:31:12.837,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5179,Waste-water Treatment Works (WWTW) - Mechanical equipment - Extraction blower,1,2019-07-10 10:31:12.853,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5180,Waste-water Treatment Works (WWTW) - Mechanical equipment - Engine ? gas,1,2019-07-10 10:31:12.870,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5181,Waste-water Treatment Works (WWTW) - Metal work - Fabricated steel,1,2019-07-10 10:31:12.887,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,1
5182,Waste-water Treatment Works (WWTW) - Metal work - Cast iron,1,2019-07-10 10:31:12.903,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,1
5183,Waste-water Treatment Works (WWTW) - Metal work - Pressure vessel,1,2019-07-10 10:31:12.920,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,16,0,1
5184,Waste-water Treatment Works (WWTW) - Pavements - Road surface,1,2019-07-10 10:31:12.937,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5185,Waste-water Treatment Works (WWTW) - Pavements - Road structural layer,1,2019-07-10 10:31:12.953,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,1
5186,Waste-water Treatment Works (WWTW) - Pipe work - Water meter,1,2019-07-10 10:31:12.973,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5187,Waste-water Treatment Works (WWTW) - Pipe work - Pipe ? sewer,1,2019-07-10 10:31:12.990,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,1
5188,Waste-water Treatment Works (WWTW) - Pipe work - Valve ? water,1,2019-07-10 10:31:13.007,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5189,Waste-water Treatment Works (WWTW) - Pipe work - Pipe ? gas,1,2019-07-10 10:31:13.023,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5190,Waste-water Treatment Works (WWTW) - Pipe work - Pipe ? steam,1,2019-07-10 10:31:13.040,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5191,Waste-water Treatment Works (WWTW) - Pipe work - Valve ? gas,1,2019-07-10 10:31:13.057,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5192,Waste-water Treatment Works (WWTW) - Service connections on site - Electrical service connection,1,2019-07-10 10:31:13.073,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,1
5193,Waste-water Treatment Works (WWTW) - Service connections on site - Pipe ? water,1,2019-07-10 10:31:13.090,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,1
5194,Waste-water Treatment Works (WWTW) - Control and instrumentation - Gasometer,1,2019-07-10 10:31:13.107,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5195,Waste-water Treatment Works (WWTW) - Control and instrumentation - Distributed process control system,1,2019-07-10 10:31:13.123,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5196,Waste-water Treatment Works (WWTW) - Control and instrumentation - Telemetry,1,2019-07-10 10:31:13.140,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5197,Waste-water Treatment Works (WWTW) - Control and instrumentation - SCADA,1,2019-07-10 10:31:13.160,1,NULL,NULL,0,300,1,NULL,NULL,4,NULL,16,0,1
5198,Waste-water Treatment Works (WWTW) - MV substation equipment - Current transformer,1,2019-07-10 10:31:13.177,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5199,Waste-water Treatment Works (WWTW) - MV substation equipment - Voltage transformer,1,2019-07-10 10:31:13.203,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5200,Waste-water Treatment Works (WWTW) - MV substation equipment - MV circuit breaker,1,2019-07-10 10:31:13.220,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5201,Waste-water Treatment Works (WWTW) - MV substation equipment - MV isolator,1,2019-07-10 10:31:13.240,1,NULL,NULL,0,528,1,NULL,NULL,4,NULL,16,0,1
5202,Waste-water Treatment Works (WWTW) - MV substation equipment - Control panel,1,2019-07-10 10:31:13.253,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,1
5203,Waste-water Treatment Works (WWTW) - MV substation equipment - Reactor,1,2019-07-10 10:31:13.270,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,1
5204,Waste-water Treatment Works (WWTW) - MV substation equipment - Transformer NER,1,2019-07-10 10:31:13.287,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5205,Waste-water Treatment Works (WWTW) - MV substation equipment - Transformer NECRT,1,2019-07-10 10:31:13.307,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5206,Waste-water Treatment Works (WWTW) - MV substation equipment - Surge arrestor,1,2019-07-10 10:31:13.323,1,NULL,NULL,0,60,1,NULL,NULL,4,NULL,16,0,1
5207,"Waste-water Treatment Works (WWTW) - MV substation equipment - MV compact circuit breaker, isolator and current transformer unit",1,2019-07-10 10:31:13.340,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5208,Waste-water Treatment Works (WWTW) - MV substation equipment - MV earth switch,1,2019-07-10 10:31:13.360,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5209,Waste-water Treatment Works (WWTW) - MV substation equipment - Auxiliary equipment,1,2019-07-10 10:31:13.377,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5210,Waste-water Treatment Works (WWTW) - MV substation equipment - Capacitor bank,1,2019-07-10 10:31:13.393,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,1
5211,Waste-water Treatment Works (WWTW) - MV substation equipment - Load control set,1,2019-07-10 10:31:13.410,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5212,Waste-water Treatment Works (WWTW) - MV substation equipment - Ring main unit,1,2019-07-10 10:31:13.427,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5213,Waste-water Treatment Works (WWTW) - DC systems - Battery charger,1,2019-07-10 10:31:13.440,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5214,Waste-water Treatment Works (WWTW) - DC systems - Batteries,1,2019-07-10 10:31:13.457,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,1
5215,Waste-water Treatment Works (WWTW) - MV mini-substations - MV network equipment,1,2019-07-10 10:31:13.473,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5216,Waste-water Treatment Works (WWTW) - MV mini-substations - MV conductors,1,2019-07-10 10:31:13.490,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5217,Waste-water Treatment Works (WWTW) - MV mini-substations - MV mini-substations,1,2019-07-10 10:31:13.510,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5218,Waste-water Treatment Works (WWTW) - MV mini-substations - MV transformers,1,2019-07-10 10:31:13.530,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5219,Waste-water Treatment Works (WWTW) - MV transformers - MV transformers,1,2019-07-10 10:31:13.547,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5220,Waste-water Treatment Works (WWTW) - MV conductors - MV cable,1,2019-07-10 10:31:13.567,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,1
5221,Waste-water Treatment Works (WWTW) - MV conductors - Control cable,1,2019-07-10 10:31:13.580,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5222,Waste-water Treatment Works (WWTW) - MV conductors - MV overhead line,1,2019-07-10 10:31:13.597,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5223,Waste-water Treatment Works (WWTW) - LV conductors - LV cable,1,2019-07-10 10:31:13.613,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,16,0,1
5224,Waste-water Treatment Works (WWTW) - LV conductors - Control cable,1,2019-07-10 10:31:13.630,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,1
5225,Waste-water Treatment Works (WWTW) - LV conductors - LV overhead line,1,2019-07-10 10:31:13.647,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,1
5226,Outfall Sewers - Civil structures - Masonry structure,1,2019-07-10 10:31:13.663,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5227,Outfall Sewers - Civil structures - RC structure,1,2019-07-10 10:31:13.680,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,2
5228,Outfall Sewers - Pipe work - Pipe â€“ sewer,1,2019-07-10 10:31:13.697,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5229,Outfall Sewers - Pipe bridges - Pipe bridge abutment,1,2019-07-10 10:31:13.710,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5230,Outfall Sewers - Pipe bridges - Pipe bridge substructure,1,2019-07-10 10:31:13.730,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5231,Outfall Sewers - Pipe bridges - Pipe bridge superstructure,1,2019-07-10 10:31:13.743,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5232,Outfall Sewers - Pipe bridges - Pipe bridge railing,1,2019-07-10 10:31:13.760,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5233,Toilet facilities - Communal sanitation - Chemical toilet,1,2019-07-10 10:31:13.780,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5234,Toilet facilities - Communal sanitation - Septic tank,1,2019-07-10 10:31:13.797,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5235,Toilet facilities - Communal sanitation - VIP latrine (excluding structure),1,2019-07-10 10:31:13.817,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5236,Toilet facilities - Communal sanitation - Small building/enclosure,1,2019-07-10 10:31:13.833,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5237,Pump Stations - Land,1,2019-07-10 10:31:13.850,1,NULL,NULL,0,0,1,NULL,NULL,4,NULL,16,0,2
5238,Pump Stations - External facilities - External furniture,1,2019-07-10 10:31:13.870,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5239,Pump Stations - External facilities - External lighting,1,2019-07-10 10:31:13.887,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5240,Pump Stations - External facilities - Paving,1,2019-07-10 10:31:13.907,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5241,Pump Stations - External facilities - Irrigation,1,2019-07-10 10:31:13.930,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5242,Pump Stations - External facilities - Landscaping,1,2019-07-10 10:31:13.947,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5243,Pump Stations - External facilities - Perimeter protection,1,2019-07-10 10:31:13.970,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5244,Pump Stations - External facilities - Sign â€“ general,1,2019-07-10 10:31:13.990,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5245,Pump Stations - External facilities - Carport,1,2019-07-10 10:31:14.007,1,NULL,NULL,0,84,1,NULL,NULL,4,NULL,16,0,2
5246,Pump Stations - External facilities - Small building/enclosure,1,2019-07-10 10:31:14.027,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5247,Pump Stations - Buildings - Air conditioning,1,2019-07-10 10:31:14.043,1,NULL,NULL,0,96,1,NULL,NULL,4,NULL,16,0,2
5248,Pump Stations - Buildings - Chiller,1,2019-07-10 10:31:14.063,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5249,Pump Stations - Buildings - Earthworks,1,2019-07-10 10:31:14.080,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5250,Pump Stations - Buildings - Electrical installation (building),1,2019-07-10 10:31:14.097,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5251,"Pump Stations - Buildings - Finishes, fixtures and fittings",1,2019-07-10 10:31:14.113,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5252,Pump Stations - Buildings - Fire protection,1,2019-07-10 10:31:14.137,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5253,Pump Stations - Buildings - Gas-bank installation,1,2019-07-10 10:31:14.157,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5254,Pump Stations - Buildings - Lifts,1,2019-07-10 10:31:14.173,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5255,Pump Stations - Buildings - Plumbing,1,2019-07-10 10:31:14.190,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5256,Pump Stations - Buildings - Floor,1,2019-07-10 10:31:14.207,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5257,Pump Stations - Buildings - Security system,1,2019-07-10 10:31:14.227,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5258,Pump Stations - Buildings - Septic tank,1,2019-07-10 10:31:14.243,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5259,Pump Stations - Buildings - Walls,1,2019-07-10 10:31:14.260,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,16,0,2
5260,Pump Stations - Buildings - Roof,1,2019-07-10 10:31:14.273,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5261,Pump Stations - Civil structures - Earth structure,1,2019-07-10 10:31:14.290,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5262,Pump Stations - Civil structures - Masonry structure,1,2019-07-10 10:31:14.310,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5263,Pump Stations - Civil structures - RC structure,1,2019-07-10 10:31:14.327,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,2
5264,Pump Stations - Earthworks - Earthworks,1,2019-07-10 10:31:14.343,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5265,Pump Stations - Electrical equipment - Motor,1,2019-07-10 10:31:14.360,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5266,Pump Stations - Electrical equipment - Capacitor bank,1,2019-07-10 10:31:14.377,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5267,Pump Stations - Electrical equipment - Reactor,1,2019-07-10 10:31:14.390,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5268,Pump Stations - Electrical equipment - LV circuit breaker,1,2019-07-10 10:31:14.410,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5269,Pump Stations - Electrical equipment - Control panel,1,2019-07-10 10:31:14.430,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5270,Pump Stations - Mechanical equipment - Engine,1,2019-07-10 10:31:14.443,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5271,Pump Stations - Mechanical equipment - Generator,1,2019-07-10 10:31:14.460,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5272,Pump Stations - Mechanical equipment - Pump â€“ sewer,1,2019-07-10 10:31:14.480,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5273,Pump Stations - Metal work - Fabricated steel,1,2019-07-10 10:31:14.497,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5274,Pump Stations - Pavements - Road surface,1,2019-07-10 10:31:14.517,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5275,Pump Stations - Pavements - Road structural layer,1,2019-07-10 10:31:14.533,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,2
5276,Pump Stations - Control and instrumentation - SCADA,1,2019-07-10 10:31:14.550,1,NULL,NULL,0,300,1,NULL,NULL,4,NULL,16,0,2
5277,Pump Stations - Control and instrumentation - Telemetry,1,2019-07-10 10:31:14.567,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5278,Pump Stations - Pipe work - Water meter,1,2019-07-10 10:31:14.590,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5279,Pump Stations - Pipe work - Pipe â€“ sewer,1,2019-07-10 10:31:14.607,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5280,Pump Stations - Pipe work - Valve â€“ water,1,2019-07-10 10:31:14.620,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5281,Pump Stations - MV substation equipment - Current transformer,1,2019-07-10 10:31:14.640,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5282,Pump Stations - MV substation equipment - Voltage transformer,1,2019-07-10 10:31:14.653,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5283,Pump Stations - MV substation equipment - MV circuit breaker,1,2019-07-10 10:31:14.673,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5284,Pump Stations - MV substation equipment - MV isolator,1,2019-07-10 10:31:14.690,1,NULL,NULL,0,528,1,NULL,NULL,4,NULL,16,0,2
5285,Pump Stations - MV substation equipment - Control panel,1,2019-07-10 10:31:14.707,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5286,Pump Stations - MV substation equipment - Reactor,1,2019-07-10 10:31:14.723,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5287,Pump Stations - MV substation equipment - Transformer NER,1,2019-07-10 10:31:14.740,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5288,Pump Stations - MV substation equipment - Transformer NECRT,1,2019-07-10 10:31:14.757,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5289,Pump Stations - MV substation equipment - Surge arrestor,1,2019-07-10 10:31:14.773,1,NULL,NULL,0,60,1,NULL,NULL,4,NULL,16,0,2
5290,"Pump Stations - MV substation equipment - MV compact circuit breaker, isolator and current transformer unit",1,2019-07-10 10:31:14.790,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5291,Pump Stations - MV substation equipment - MV earth switch,1,2019-07-10 10:31:14.803,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5292,Pump Stations - MV substation equipment - Auxiliary equipment,1,2019-07-10 10:31:14.820,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5293,Pump Stations - MV substation equipment - Capacitor bank,1,2019-07-10 10:31:14.837,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5294,Pump Stations - MV substation equipment - Load control set,1,2019-07-10 10:31:14.853,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5295,Pump Stations - MV substation equipment - Ring main unit,1,2019-07-10 10:31:14.870,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5296,Pump Stations - DC systems - Battery charger,1,2019-07-10 10:31:14.883,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5297,Pump Stations - DC systems - Batteries,1,2019-07-10 10:31:14.900,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5298,Pump Stations - MV mini-substations - MV network equipment,1,2019-07-10 10:31:14.917,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5299,Pump Stations - MV mini-substations - MV conductors,1,2019-07-10 10:31:14.933,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5300,Pump Stations - MV mini-substations - MV mini-substations,1,2019-07-10 10:31:14.950,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5301,Pump Stations - MV mini-substations - MV transformers,1,2019-07-10 10:31:14.967,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5302,Pump Stations - MV transformers - MV transformers,1,2019-07-10 10:31:14.987,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5303,Pump Stations - MV conductors - MV cable,1,2019-07-10 10:31:15.007,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5304,Pump Stations - MV conductors - Control cable,1,2019-07-10 10:31:15.020,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5305,Pump Stations - MV conductors - MV overhead line,1,2019-07-10 10:31:15.040,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5306,Pump Stations - LV conductors - LV cable,1,2019-07-10 10:31:15.057,1,NULL,NULL,0,720,1,NULL,NULL,4,NULL,16,0,2
5307,Pump Stations - LV conductors - Control cable,1,2019-07-10 10:31:15.077,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5308,Pump Stations - LV conductors - LV overhead line,1,2019-07-10 10:31:15.093,1,NULL,NULL,0,540,1,NULL,NULL,4,NULL,16,0,2
5309,Pump Stations - Service connections on site - Electrical service connection,1,2019-07-10 10:31:15.110,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5310,Pump Stations - Service connections on site - Pipe â€“ sewer,1,2019-07-10 10:31:15.123,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5311,Pump Stations - Service connections on site - Pipe â€“ water,1,2019-07-10 10:31:15.140,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,2
5312,Reticulation - Civil structure - Masonry structure,1,2019-07-10 10:31:15.157,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5313,Reticulation - Civil structure - RC structure,1,2019-07-10 10:31:15.173,1,NULL,NULL,0,960,1,NULL,NULL,4,NULL,16,0,2
5314,Reticulation - Pipe work - Pipe â€“ sewer,1,2019-07-10 10:31:15.190,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5315,Reticulation - Pipe bridge - Pipe bridge abutment,1,2019-07-10 10:31:15.210,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5316,Reticulation - Pipe bridge - Pipe bridge substructure,1,2019-07-10 10:31:15.230,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5317,Reticulation - Pipe bridge - Pipe bridge superstructure,1,2019-07-10 10:31:15.247,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5318,Reticulation - Pipe bridge - Pipe bridge railing,1,2019-07-10 10:31:15.263,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5319,Reticulation - Municipal service connection - Pipe â€“ sewer,1,2019-07-10 10:31:15.283,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5320,Waste-water Treatment Works (WWTW) - Land,1,2019-07-10 10:31:15.300,1,NULL,NULL,0,0,1,NULL,NULL,4,NULL,16,0,2
5321,Waste-water Treatment Works (WWTW) - External facilities - External furniture,1,2019-07-10 10:31:15.320,1,NULL,NULL,0,240,1,NULL,NULL,4,NULL,16,0,2
5322,Waste-water Treatment Works (WWTW) - External facilities - External lighting,1,2019-07-10 10:31:15.333,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5323,Waste-water Treatment Works (WWTW) - External facilities - Paving,1,2019-07-10 10:31:15.350,1,NULL,NULL,0,480,1,NULL,NULL,4,NULL,16,0,2
5324,Waste-water Treatment Works (WWTW) - External facilities - Irrigation,1,2019-07-10 10:31:15.367,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5325,Waste-water Treatment Works (WWTW) - External facilities - Landscaping,1,2019-07-10 10:31:15.383,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5326,Waste-water Treatment Works (WWTW) - External facilities - Perimeter protection,1,2019-07-10 10:31:15.407,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5327,Waste-water Treatment Works (WWTW) - External facilities - Sign â€“ general,1,2019-07-10 10:31:15.427,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
5328,Waste-water Treatment Works (WWTW) - External facilities - Carport,1,2019-07-10 10:31:15.443,1,NULL,NULL,0,84,1,NULL,NULL,4,NULL,16,0,2
5329,Waste-water Treatment Works (WWTW) - External facilities - Small building/enclosure,1,2019-07-10 10:31:15.460,1,NULL,NULL,0,600,1,NULL,NULL,4,NULL,16,0,2
5330,Waste-water Treatment Works (WWTW) - Buildings - Air conditioning,1,2019-07-10 10:31:15.490,1,NULL,NULL,0,96,1,NULL,NULL,4,NULL,16,0,2
5331,Waste-water Treatment Works (WWTW) - Buildings - Chiller,1,2019-07-10 10:31:15.507,1,NULL,NULL,0,120,1,NULL,NULL,4,NULL,16,0,2
5332,Waste-water Treatment Works (WWTW) - Buildings - Earthworks,1,2019-07-10 10:31:15.520,1,NULL,NULL,0,1200,1,NULL,NULL,4,NULL,16,0,2
5333,Waste-water Treatment Works (WWTW) - Buildings - Electrical installation (building),1,2019-07-10 10:31:15.540,1,NULL,NULL,0,360,1,NULL,NULL,4,NULL,16,0,2
5334,"Waste-water Treatment Works (WWTW) - Buildings - Finishes, fixtures and fittings",1,2019-07-10 10:31:15.557,1,NULL,NULL,0,180,1,NULL,NULL,4,NULL,16,0,2
